title,views,posted
"Birthday Wishes for ZILLE, Thabo Bester, P Diddy Saga, Arm Wrestling, Q n A 💈SPREADING HUMOURS",249000.0,9 months 
"EPISODE 542 | Yolanda On Big Brother Disqualification, Language Barriers, Housemates,Family,Vitiligo",463000.0,9 months 
"Dr Lex Smile, Becoming a Dentist, Breaking Barriers, Growing up in S.A |🍿& 🧀",56000.0,9 months 
PUMA VS ADIDAS | German National Team dumps Adidas For Nike | ONSIDE ZA,5100.0,9 months 
Are the Netherlands ever competitive? | German Football Questionable | ONSIDE ZA,989.0,9 months 
Paul Pogba on racism in England | ONSIDE ZA,1700.0,9 months 
"EPISODE 541 I Uber Trips , First Jobs , Nozipho , Lekau Drip , Kate Middleton , Kelvin Momo , Tyla",426000.0,9 months 
Kanye West Bold Move! Launching His New Album On His Website | PODCAST & CHILL,18000.0,9 months 
How The Movie “Taxi Ride” Came To Life | POPCORN AND CHEESE,3200.0,9 months 
A Teacher Hung Himself In Hydepark: Reflection On The Dark Realities | PODCAST & CHILL,5900.0,9 months 
Breaking The Stereotypes: Content Creators VS Celebrities | SPREADING HUMOURS,2300.0,9 months 
Hollywood Is A Horrible Place! Shocking Revelation By Ryan Garcia | SPREADING HUMOURS,2800.0,9 months 
Is Being Fired For Not Smashing A Colleague Fair? | PODCAST & CHILL,1800.0,9 months 
US Banning TikTok: A Bullying Tactic Or Necessary Security Measure | PODCAST & CHILL,3100.0,9 months 
From Dancer to Comedian: My Journey of Self-Discovery | POPCORN AND CHEESE,1000.0,9 months 
"Desires, Favourite Club Spots,Nozipho, Mansa Mayne on Being Homeless, Mzanzi💈SPREADING HUMOURS",448000.0,9 months 
"EPISODE 540 | Child Guidance, Raid The Cage, Lasizwe,Kanye West, 90's Rap Lyrics,Ma'2000 Club Chants",422000.0,9 months 
"SHAMPOONAIZA on Changing Lives, Los Voros,The Killer Gag That Shook the Room, Creating Fun I 🍿 & 🧀",269000.0,9 months 
David Moyes: The Most Successful West Ham Manager? - Debate On His Legacy In East London | ONSIDE ZA,997.0,9 months 
Places To Avoid In The PSL - Underdog Teams Rise | ONSIDE ZA ⚽️,922.0,9 months 
Selecting Only The Best To Face The Weakest? National Hugo Bruce's Squad Selection | ONSIDE ZA ⚽️,722.0,9 months 
The Making of MasterChef And The Journey | POPCORN AND CHEESE,2100.0,9 months 
"EPISODE 539 I Big Brother Mzansi,Google ,Tate Brothers, John Cena,Tiktok Ban,Babes Wodumo, Rotimi",533000.0,9 months 
"Ghost Hlubi On Trust, Relationships & Safe Sex | PODCAST & CHILL",43000.0,10 months 
The Dynamics Of Submission And Love In Relationships | PODCAST & CHILL,3200.0,10 months 
Smash Or Pass With Eeque | SPREADING HUMOURS,6700.0,10 months 
Working Independently Has Been A Game Changer For Piano | SPREADING HUMOURS,2200.0,10 months 
How Chris Became Part Of The Pure Monate Show Crew | POPCORN AND CHEESE,930.0,10 months 
"King Oumar's Ramadan Reflection, Arjin, Caiah, Youtube Content, Smash or Pass💈SPREADING HUMOURS",295000.0,10 months 
EPISODE 538 I PODCAST AND CHILL LIVE NATIONAL TOUR feat NGIZWE MCHUNU I KZN LEG,428000.0,10 months 
"CHRIS FORREST on Origins in Comedy, Pure Monate Show, Comedy Rockstar, Winning Masterchef SA |🍿& 🧀",71000.0,10 months 
CAF Champions League draw | ONSIDE ZA ⚽️,1800.0,10 months 
"Lenn's Conspiracy theory - A Thrilling Soweto Derby, Disappointment for Chiefs | ONSIDE ZA⚽️",1000.0,10 months 
Cup Football Fever - Nedbank Cup | ONSIDE ZA ⚽️,748.0,10 months 
"EPISODE 537 | Miami , Ntandokazi , Mike Tyson vs Jake Paul , Cunnilingus , Surgery , Zimbali",526000.0,10 months 
Presidents Advisory Jomo Sibiya Refused Medical Aid To Go To Public Hospital | PODCAST & CHILL,14000.0,10 months 
How Does Uncle Vinny Wanna Reshape SA Music & Fashion | SPREADING HUMOURS,4300.0,10 months 
Podcast Network Wants A Sit In Parliament | PODCAST & CHILL,5900.0,10 months 
Effects Of Riky Rick Passing To Vinny & The Rest Of The Industry | SPREADING HUMOURS #riprikyrick,10000.0,10 months 
Loadshedding Will Be A Thing Of The Past Next Year | PODCAST & CHILL,8100.0,10 months 
P Diddy Accused Of Sexual Assault Ontop Of Everything | PODCAST & CHILL,21000.0,10 months 
Shekhinah Is Always Too Honest About Her Emotions In Her Music | POPCORN AND CHEESE,1200.0,10 months 
Shekhinah’s Advice To Anyone Pursuing Their Happiness | POPCORN AND CHEESE,1200.0,10 months 
"Eeque on Tswhala bami, Focalistic, Young Stunna, STI's, Arjin💈SPREADING HUMOURS",335000.0,10 months 
"EPISODE 536 | PRESIDENT's Special Advisory JOMO SIBIYA on KZN,Unemployment,Load Shedding, Corruption",209000.0,10 months 
"EPISODE 50 IShekhinah on How ToBreak Free,Healthy Relationships,Connecting Through Music,New Project",144000.0,10 months 
Football Is Not A Business - Football Is a Flex | ONSIDE ZA ⚽️,1600.0,10 months 
Referees Corruption In South African Football | ONSIDE ZA ⚽️,1100.0,10 months 
The Strategic Success of Stellies - Stellenbosch coach on Steve Barker | ONSIDE ZA ⚽️,907.0,10 months 
"EPISODE 535 | Parliament, Blood Is Thicker Than Water, AKA, P Diddy, Joseph Dary, YouTube Content",655000.0,10 months 
"Elections 2024, Uncle Vinny on Ricky Rick , WTF Did I Marry, Joseph Dary💈SPREADING HUMOURS",516000.0,10 months 
What’s On Primo’s Mind | SPREADING HUMOURS,3600.0,10 months 
Mam Lillian Was Never A S*x Worker | PODCAST & CHILL,14000.0,10 months 
Life With A Famous Dad | SPREADING HUMOURS,2800.0,10 months 
Mac & Sol Replying To Cyan Boujee Clap Back | PODCAST & CHILL,119000.0,10 months 
Mam Lillian Beating Breast Cancer Twice | PODCAST & CHILL,1400.0,10 months 
Should We Invite “Mike” In Studio As Friend Of The Show? | PODCAST & CHILL,10000.0,10 months 
ONSIDE ZA ⚽️ | Bonus Episode | Latas,3400.0,10 months 
"EPISODE 534 | Lillian Dube On Apartheid, Domestic Worker, Being Arrested, Mandela, Beating Cancer",667000.0,10 months 
KO On Teargas | CashTime Merch Bootleggers | CashTime Restructure | Being Selfish | New Album,147000.0,10 months 
The Influence of Money in South African Football | ONSIDE ZA ⚽️,2100.0,10 months 
Moroka Swallows: Can They Make It Or Face Relegation? | ONSIDE ZA ⚽️,950.0,10 months 
Chelsea's Struggles: The Real Problem | ONSIDE ZA ⚽️,911.0,10 months 
"EPISODE 533 | Mayibuye Mandela ,Zizi Kodwa , Joseph Dary Apology, Who TF Did I Marry, Musa Mseleku",473000.0,10 months 
"Primo on Tik Tok, Valentine , Lucas Radebe, Groove, Playing Football, Creativity💈SPREADING HUMOURS",272000.0,10 months 
"EPISODE 532 | Xolani Khumalo On Sizokthola,Moja Love, Threats, Police, Mafias, Cartels,Slyza Tsotsi",1200000.0,10 months 
"SIBU MABENA on Being A Millionaire In A Taxi, Duma Collective, Being Authentic In Business |🍿& 🧀",109000.0,10 months 
"Loftus Stadium, As fans, We Need To Take Accountability - Lenn Moleko's Rant | ONSIDE ZA ⚽️",1500.0,10 months 
DStv Premiership vs Premier League | Quality Of Football | More International Coverage | ONSIDE ZA⚽️,1300.0,10 months 
"Premier League Title Race And Concerning Injuries, Liverpool, Arsenal, Manchester City | ONSIDE ZA⚽️",1200.0,10 months 
"EPISODE 531I Live Nation Tour, Divorce , Cyan Boujee Thula Sindi, Mandela House , Family Fued",557000.0,10 months 
Exploitation In These International Gigs | PODCAST AND CHILL WITH MACG,9400.0,10 months 
Do You Feel People Are Using AKA’s Passing For Clout? | PODCAST AND CHILL WITH MACG,16000.0,10 months 
So You Think Americans Respect Us As Africans In General? | PODCAST AND CHILL WITH MACG,12000.0,10 months 
Why Black Motion Split? | PODCAST AND CHILL WITH MACG,78000.0,10 months 
Dropping Out Of School To Pursue Comedy Full Time | POPCORN AND CHEESE,2100.0,10 months 
"Being A Dark Skinned Coloured Person, People Confuses You As Zulu | POPCORN AND CHEESE",8300.0,10 months 
"Tik Tok Vs UMG, Valentine , Kamo Mphela, Cyber Bullying, New Music, Heavens Gate 💈SPREADING HUMOURS",325000.0,10 months 
"EPISODE 530 I Thabo on Music, Black Motion Split with Murda Bongz, DJ ZInhle, Zodwa Wabantu, Kalawa",675000.0,11 months 
"Dillan Oliphant, IdentitySA, Comedy industry, Opening for TrevorNoah, Buying my dream car |🍿& 🧀",103000.0,11 months 
AFCON vs Asian Cup | Dstv Match Postponement | Brazilian Football Decline | Title Race | ONSIDE ZA⚽️,5800.0,11 months 
"EPISODE 529 IManje Clean, Bafana Bafana, Vodacom vs Nkosana,Tyla ,Ghost Hlubi,Jackie Phamotse, Drake",441000.0,11 months 
"Out in Wits Campus, QnA's, Road Safety,Robot Boii & Tsitsi,Nsfas Issue | 💈SPREADING HUMOURS",222000.0,11 months 
"EPISODE 528 | Ultimate Celebrity Hook Up with Lesedi Phala and BU on Climax Delay, Dating, Foreplay",290000.0,11 months 
"Identity, African Tradition myths, Spirituality, lyrics, live performance, Boyz II Men Concert |🍿& 🧀",110000.0,11 months 
The Importance Of Fatherhood - SIBUSISO VILAKAZI | ONSIDE ZA,2300.0,11 months 
SIBUSISO VILAKAZI On His Exit at Sundowns | ONSIDE ZA,7100.0,11 months 
"EPISODE 527 | Bafana Bafana, Olympics Doping, Skore Condoms, DJ Maphorisa ,Tiktok, Kefilwe Mabote",545000.0,11 months 
The Paralysis Of Being Hard On Yourself : POPCORN & CHEESE,3600.0,11 months 
What Does Africa’s Agenda Looks Like : Thursday EP,1800.0,11 months 
Key Findings On CR17 Bank Statements: THURSDAY EP,11000.0,11 months 
Big Brother Disqualified Bravo B Over R_pe Comment : MONDAY EPISODE,11000.0,11 months 
Kelly Khumalo’s Alleged Role In The Murder Of Senzo Meyiwa : MONDAY EPISODE,66000.0,11 months 
The Double Standards South Africans Have : POPCORN & CHEESE,3700.0,11 months 
Zee Nxumalo On Upbringing (background) : SPREADING HUMOURS,5400.0,11 months 
Alostro Finally Goes To Rehab | SPREADING HUMOURS,3600.0,11 months 
"NSFAS, Chrisean x Blueface, Bafana Bafana, Omaan on Focalistic,Dedrick, Tik Tok | 💈SPREADING HUMOURS",406000.0,11 months 
"SIBUSISO VILAKAZI On His Football Journey, Coach Relationships, Fatherhood, Exit At Sundowns, Valdez",21000.0,11 months 
"EPISODE 526 | Busisiwe Mkhwebane On Public Protector Role, Fraud Allegations, Phala Phala Gate, VBS",358000.0,11 months 
"PEARL THUSI on Healthy Lifestyle, Social Media ,Industry Hate, Tony Robbins, Motherhood |🍿& 🧀",218000.0,11 months 
"EPISODE 525 | Kelly Khumalo, Big Brother, Galaxy Boy, Ozempic, GQ Awards, Vince McMahon , AFCON",622000.0,11 months 
"Zee Nxumalo, Funk 55, Swimming Lessons, Alostro, Pedestrian Safety,Bafana Bafana|💈SPREADING HUMOURS",390000.0,11 months 
The Back And Forth Between Sol & Anele Mdoda On Twitter | MONDAY EPISODE,109000.0,11 months 
Winston’s Childhood As A Boxer | POPCORN & CHEESE:,1700.0,11 months 
Zille’s Life After Matric | SPREADING HUMOURS,4900.0,11 months 
Lowest Marks Ever Gotten In High School | SPREADING HUMOURS,5400.0,11 months 
Why Duduzane Wants To Be President | POPCORN & CHEESE,7200.0,11 months 
Why Does Gen Z Looks Older Than Millennials? | MONDAY EPISODE,2600.0,11 months 
Duduzane Growing Up In Exile | POPCORN & CHEESE,852.0,11 months 
The Imperative Role Of Intimacy Coaches On Set | THURSDAY EP,3000.0,11 months 
Black Women’s Feminism Is An Illusion | THURSDAY EP,3400.0,11 months 
Saying No To Trevor Noah | THURSDAY EP,133000.0,11 months 
Who Is Mac Talking About? | MONDAY EPISODE:,5200.0,11 months 
How Did Thuso Even Cindy? | SPREADING HUMOURS,9600.0,11 months 
"EPISODE 524 | Samkelo's Take on Acting, Adulting, Intimacy Riders, Bomb Production, Music, Feminism",745000.0,11 months 
"Duduzane Zuma & Winston Innes, New Year, Boxing, Growing Up in Exile, All Game Changers Party |🍿& 🧀",181000.0,11 months 
Lenn Moleko Laments The Situation At Swallows - A Failed System | ONSIDE ZA ⚽️,1600.0,11 months 
Is There Match Fixing In The Premier League? | ONSIDE ZA ⚽️,1500.0,11 months 
AFCON Better Than WORLD CUP? | AFCON The Best Football Yet | ONSIDE ZA ⚽️,1600.0,11 months 
"EPISODE 523 | Matric 2023, Mandela Auction, TikTok, Uncle Waffles, Hubbly Bubly, Millennials vs GenZ",470000.0,11 months 
"Matric Results , School Transport, Bafana Mahungela, Nelson Mandela, Campus Tour |💈SPREADING HUMOURS",309000.0,11 months 
"EPISODE 522I Cyan Boujee,Trevor Noah,TB Joshua, Bafana Bafana,SA Islands,Insights with Dr Khehlelezi",875000.0,11 months 
Bafana Bafana Vs Mali HIGHLIGHTS | Desperation and Mistakes | ONSIDE ZA ⚽️,4700.0,1 year 
Bafana Bafana Vs Mali HIGHLIGHTS | ONSIDE ZA ⚽️,2500.0,1 year 
Bafana Bafana Vs Mali HIGHLIGHTS | Bitter Loose For Bafana | ONSIDE ZA ⚽️,4000.0,1 year 
Democracy Unraveled: Exploring the Fabric of Freedom I PODCAST AND CHILL WITH MACG,5600.0,1 year 
Katt Williams Breaking The Internet I PODCAST AND CHILL WITH MACG,81000.0,1 year 
The Tragedy of Genocide In the Democratic Republic Of Congo I PODCAST AND CHILL WITH MACG,3000.0,1 year 
A Political Analyst's Perspective on SA vs Israel at the ICJ ftZimasa I PODCAST AND CHILL WITH MACG,8300.0,1 year 
💈 SPREADING HUMORS: Importance Of Voting : Why Your Vote Matters | Yanda & Zille,4700.0,1 year 
"💈SPREADING HUMORS: Navigating Weddings and Lobola Traditions""",4400.0,1 year 
💈SPREADING HUMORS: Decoding Skomota : Is He A Microwave Fame Situation?,23000.0,1 year 
"EPISODE 521| 2024 ,Chalarmagne, Pastors Exposed, Zimasa on SA VS Israel at ICJ , Palestine , Davos",535000.0,1 year 
"2024 Analysis , Elections, SA vs Israel, Seemah, Road Safety, ZilleWoods |💈SPREADING HUMOURS",253000.0,1 year 
"AMAPIANO WRAPPED 2023 (PART 2/2): BEST PRODUCER CAMPS, GHOST PRODUCERS, MANAGEMENT",62000.0,1 year 
Bafana Players Deserve Better Than Current Salary - Money Issues in Bafana | ONSIDE ZA ⚽️,6000.0,1 year 
Bafana Khune Is The Buffon Of South Africa - Is Bafana A Team To Be Reckoned With? | ONSIDE ZA ⚽️,12000.0,1 year 
Win Big At Betway SA 20 | The Future For FA Cup | Kevin de Bruyne's Phenomenal Return | ONSIDE ZA ⚽️,1500.0,1 year 
AMAPIANO WRAPPED 2023 :YOUNG STUNNA NOT THIS YEAR?,12000.0,1 year 
AMAPIANO WRAPPED 2023: CRITERIA FOR THE TOP 10,6900.0,1 year 
AMAPIANO WRAPPED 2023 : Top 3 Producers,8800.0,1 year 
AMAPIANO WRAPPED 2023 : Top 3 Female Vocalists,8900.0,1 year 
"AMAPIANO WRAPPED 2023 (PART 1/2): BEST DJ'S , BEST FEMALE VOCALISTS, BEST MALE VOCALISTS",104000.0,1 year 
Unveiling The Real Reason Behind LYLE FOSTER'S Decision - A Huge Blow for South Africans | ONSIDE ZA,4700.0,1 year 
Goalkeeper Conflict | AFCON Group Analysis | Bafana's AFCON Journey | ONSIDE ZA ⚽️,3200.0,1 year 
All Star Team | Top Three Predictions | The Gamble Of Penalties | ONSIDE ZA ⚽️,1900.0,1 year 
"GET TO KNOW the PODCAST AND CHILL Crew With David Mashabela feat Thabang , Fact Checker, Neo",183000.0,1 year 
"GET TO KNOW the PODCAST AND CHILL Crew With David Mashabela ft Siphiwe , Dudu and Black Studio",293000.0,1 year 
"LEBOHANG MOKOENA On Management, Legacy Moments, Football Frustrations, Player Dynamics |ONSIDE ZA ⚽️",42000.0,1 year 
MACG x OSCAR MBO x BORN KXNG & SHAIK OMAR - Wele Wele (OFFICIAL MUSIC VIDEO),264000.0,1 year 
"EPISODE 520 I LAST EPISODE OF 2023 feat POPCORN N CHEESE, ONSIDE ZA , SPREADING HUMOURS",399000.0,1 year 
"Year End Episode, Thank You Cheese Gang, Awards, Special Shout Outs, 2024 Vision",126000.0,1 year 
PODCAST AND CHILL WITH MACG : 1 Million Subscribers Celebration LIVE at Sunbet Arena,801000.0,1 year 
LUCAS RADEBE On Leeds United | Players Mindset | Kaizer Chiefs | Life After Football | ONSIDE ZA ⚽️,25000.0,1 year 
"EPISODE 519 | Gayton McKenzie On BEE, Kenny Kunene, Politicians, Prison, Childhood, Gangsterism",1000000.0,1 year 
"Home Cell for Creatives, Sports, TKZee, Success and Failure, Sobriety, New Music |🍿& 🧀",156000.0,1 year 
"EPISODE 518 | Nipple Cream Saga, Podcast Awards, Zahara, Cyan Boujee, Roger Jardine, Dr Malinga",458000.0,1 year 
"2023 WRAP UP, Mac G, Hey Neighbour, Content Monetization, The Future |💈SPREADING HUMOURS",640000.0,1 year 
BETWAY PICKS AND PL PREVIEW | Poch Wants His Own Players | Manchester CityTo Club World Cup |,3400.0,1 year 
Mason Greenwood Tracked By Barcelona | Frank de Boer has been sacked by UAE | ONSIDE ZA ⚽️,1800.0,1 year 
Mamelodi Sundowns Dominate | Thembinkosi Lorch Returns | Kasi Tournament With 32 Years of Existence,2300.0,1 year 
"EPISODE 517 | MPHO WA BADIMO On Big Brother, Amadlozi, 2 MILLION, Themba, Self Pleasure, Isithembu",516000.0,1 year 
"Didie Makobane on Acting, Schooling Career, Takalani Sesame, First Audition, Intersexions|🍿& 🧀",142000.0,1 year 
"EPISODE 516 |GQ Awards,Sjava, Kelvin Momo vs Kabza, Kendrick Lamar, Lobola , Lady Zamar, Zahara",561000.0,1 year 
"Thakgi on Shebeshxt, Reckelle, Sima's Beef, Thato Rampedi #podcastwithmacg #spreadinghumours",439000.0,1 year 
Player Of The Month | Premier League Title Chances | Fixtures and Betway Picks | ONSIDE ZA ⚽️,3100.0,1 year 
CAF Awards Nominees | Bodycam Trial Aimed At Reducing Match Officials Abuse | ONSIDE ZA ⚽️,1200.0,1 year 
Stuart Baxter Eying PSL Return | Kaizer Chiefs Suspends Khune | ONSIDE ZA ⚽️,2200.0,1 year 
"EPISODE 515 | Cindy Mkathini & Popi Sibiya, Pretty Privilege, Travelling, BBL, Congo, Melusi Gigaba",615000.0,1 year 
"Tafire on Growing up in PE, Acting, Skits, Comedy, Social media, Music, Going back home🍿& 🧀",271000.0,1 year 
"EPISODE 514 | Faith Nketsi,Blesser vs Blessee,Fund a Chiller, Nasty C ,Cosmetic Surgery, Thuso Phala",558000.0,1 year 
"Sonwabile, World AIDS day, Teenage Pregnancy, Paballo on Cyan, Bandile, Thando, Zonzo and School,",803000.0,1 year 
"EPISODE 513 | Oscar Mbo on Missing Gigs, Promoters, Kabza De Small, Fake Clothes, Female DJ's, MÖRDA",926000.0,1 year 
"MOJACK on Directing, Trevor Noah, Comedy, 90s Sitcoms and Movies- Battle Raps, SA Hip Hop |🍿& 🧀",116000.0,1 year 
"EPISODE 512 | ANNOUNCEMENT, Eugene Khoza vs Makhadzi,YWBN Bank, Penguin Slay Queen, Skomota, Miami",537000.0,1 year 
"Rand Manipulation, Rema Concert, Vote Registration, Paballo,| 💈SPREADING HUMOURS",285000.0,1 year 
Brazil Suffers 1st Qualifying Defeat | Police Beating Fans | Tshepi World Wide | ONSIDE ZA ⚽️⚽️,1100.0,1 year 
Betway Summer Cup | Bafana losing in Rwanda | Poor Pitch Conditions | Stadiums & CAF | ONSIDE ZA ⚽️,1100.0,1 year 
Mamelodi Sundowns | World Cup Qualifiers | International Football | ONSIDE ZA ⚽️,2600.0,1 year 
"EPISODE 511 | EUGENE KHOZA on Fake Gobela, Rand Manipulation, ShebeShxt, Skomota, Anxiety, Voting",749000.0,1 year 
"LADY DU on Music Business, Being Authentic, Investments, Building a legacy, Umsebenzi wethu |🍿& 🧀",182000.0,1 year 
"EPISODE 510 | Year End Drama ,Banks, SAMAS, Snoop Dogg, Bonang, Black Coffee, Blxckie, 2morro 2nite",547000.0,1 year 
"MANDZ NOT HOT, TikTok, Brands, Shebeshxt, Young Stunna, Pearl Thusi 💈SPREADING HUMOURS",300000.0,1 year 
Proteas | Betway picks World Cup qualifiers | Financial Fair Play | ONSIDE ZA ⚽️,4200.0,1 year 
Club Vs International Football | Shauwn ‘Ma’ Mkhize | CAF Awards 2023 nominations,2900.0,1 year 
Chelsea’s fighting Spirit | Everton being docked 10 PT’s | Man Utd Ceo Steps Down | ONSIDE ZA ⚽️,4400.0,1 year 
"EPISODE 509 |SHEBESHXT on Prison , Music, Pabi Copper, King Monada, Limpopo , Loyalty , Focalistic",2800000.0,1 year 
"KAGISO LEDIGA on Black Comedy, Concerts, The Phat Joe show, Pure Monate Show, Netflix",230000.0,1 year 
"EPISODE 508 |Colonoscopy , Grammy Nominations ,Mr Beast , Dumb Money , Anele Zondo ,LA Reid, DJ Envy",469000.0,1 year 
"THATO RAMPEDI on Content ,Relationships, YoutubedIn, Brand Influence,This or That💈SPREADING HUMOURS",253000.0,1 year 
SOWETO DERBY | Good luck Mamelodi Sundowns | RIP Bongi Ntuli | ONSIDE ZA ⚽️,2800.0,1 year 
VAR RUINING THE GAME | Man City Vs Chelsea | PL Fixtures And Betway picks | ONSIDE ZA ⚽️,1700.0,1 year 
Football & Mental Health Issues | Lyle Foster Given Time Off | ONSIDE ZA ⚽️,1300.0,1 year 
"EPISODE 507 | ANGUS GIBSON on Apartheid, YIZO YIZO, Zola 7, Shaka iLembe, BOMB, Couch Casting",333000.0,1 year 
"DESMOND DUBE on Language Identity , Damaged Society, Insurance, Church Politics, Theatre |🍿& 🧀",247000.0,1 year 
"EPISODE 506 I THAKZIN, Breakup Lies, Thuli P, Kamo Mphela, Xolani vs Moja Love, 3 Step, Morda",650000.0,1 year 
"SPHOKUHLE on Tik Tok, Billboards, Brands, Pretty Privillage, Smash Or Pass 💈SPREADING HUMOURS",417000.0,1 year 
DSTV Premiership | Chiefs v Spurs | Sekhukhune United | Mamelodi Sundowns dumps Al Ahly,2200.0,1 year 
MAN UTD | Pep Guardiola's contract extension | Weekend Fixtures Review And Betway Picks,4200.0,1 year 
Congratulations Bokke - The Webb Ellis Cup Is Back Home | ONSIDE ZA ⚽️,1900.0,1 year 
"EPISODE 505 | Gogo Skhotheni on Second Husband,Fake Sangomas & Scams, Gogo Maweni ,Sacrifices, Muthi",1600000.0,1 year 
"GALALETSANG the Chakra Hun on Half a Corner Kouch, Thespian and Coding |🍿& 🧀",244000.0,1 year 
"EPISODE 504 I Stanley Enow on Massive Hit Take Over,Cameroon,Scott Storch,AKA,Burna Boy , Diaspora",97000.0,1 year 
"EPISODE 503 I Springboks, 3 Step, Kabza De Small ,Papa Penny, Musa Khawula,Fake Foods, Zodwa Wabantu",528000.0,1 year 
"GHOST HLUBI on Youtube content, Siyamthanda, Reunion, Body Dismorphia, Forex💈SPREADING HUMOURS",866000.0,1 year 
Kaizer Chiefs Sack Head coach | Carling Knockout Quarter Final Fixtures | ONSIDE ZA ⚽️,2900.0,1 year 
Springboks Line Up | New Zealand v South Africa at Rugby World Cup | Good Luck Bokke | ONSIDEZA ⚽️,2600.0,1 year 
Manchester Derby | PL Weekend Preview and Betway Picks | Son Becomes A Year younger | ONSIDE ZA ⚽️,1200.0,1 year 
"EPISODE 502 I RINGO Opens Up about Dstv Delicious, EFF, Truth Behind Marriage,Divorce and Cheating",305000.0,1 year 
"DIMPIE DIMPOPO from Going Viral to Cultural Impact,Being Hacked,Phone Etiquette Uncovered |🍿& 🧀",175000.0,1 year 
BEST SKITS OF THE MONTH : OCTOBER EDITION I COMEDY SKITS |🍿 & 🧀,17000.0,1 year 
BEST SKITS OF THE MONTH : SEPTEMBER EDITION I COMEDY SKITS I 🍿 & 🧀,12000.0,1 year 
BEST SKITS OF THE MONTH : JULY EDITION I COMEDY SKITS I🍿 & 🧀,9700.0,1 year 
BEST SKITS OF THE MONTH : AUGUST EDITION I COMEDY SKITS I🍿 & 🧀,12000.0,1 year 
"EPISODE 501 I Bloemfontein, Jada Pinkett Smith, Gogo Maweni, Gayton Mackenzie, Israel vs Palestine",514000.0,1 year 
"Titi,Ek Kom Die Bokke, Miss SA, Bolt strike, Mommys Club, Happy Simelane💈SPREADING HUMOURS",218000.0,1 year 
"EPISODE 500 I MacG’s Mom on Pregnancy, Single Parenting, Doctor Khumalo, The President,Smash or Pass",1100000.0,1 year 
"HOLLY REY on Being Diabetic to Superstar , Music Journey, Winning The Masked Singer |🍿& 🧀",148000.0,1 year 
"EPISODE 499 I New York, Casper Nyovest, Charlamagne tha God, Tyla, Trevor Noah, Black Coffee, Kabza",576000.0,1 year 
Zille on Botswana | Matthew Lani| Big Brother | Scammers | House Breakings |💈SPREADING HUMOURS,271000.0,1 year 
"EPISODE 498| Dineo Ranaka, Sangomas,Mental Awareness,P Diddy & Tupac, Will Smith ,Tyla, Black Coffee",478000.0,1 year 
"Irfaan Mangera on Growing Up in Lenaisia, Power of Rise Mzansi,Fees Must Fall, 2024 Elections|🍿& 🧀",95000.0,1 year 
"EPISODE 497 I DJ Warras, Mzekezeke Slap, Mixed Race ,Dr Musa Mthombeni, Egg Shortage,Springboks, AKA",499000.0,1 year 
Naledi On Collaborations | Channel O | YoutubedIn | Kay Yarms | Her Parents |💈SPREADING HUMOURS,437000.0,1 year 
MTN 8 Final I Limpopo Derby I VAR Spotlight I Return of 442 I EPL and BETWAY predictions I ONSIDE ⚽️,9500.0,1 year 
"EPISODE 496I Mo Molemi on HHP, Motswako, Bakwild,Importance of Farming,Khuli Chana, Cassper Nyovest",268000.0,1 year 
"PHAROAHFI navigating Forgiveness,Looting,Election Anxiety, PoliticalProblems,Voting Strategy |🍿& 🧀",381000.0,1 year 
"EPISODE 495I Venda Billionaire, Zoleka Mandela, Tupac, Amanda Black, Cyber Security, Mdu TRP",571000.0,1 year 
SUPER MASH on being Young Entrepreneur | Mental Health | Groove| Spelling Bee 💈SPREADING HUMOURS,201000.0,1 year 
EXCLUSIVE INTERVIEW WITH GAVIN HUNT on SuperSport United I EPL and BETWAY predictions I ONSIDE ⚽️,29000.0,1 year 
"EPISODE 494I David Kau on Blacks Only,Pure Monate Show,So You Think You're Funny ,Bank Wanting House",414000.0,1 year 
"ROBBY COLLINS on Pharrel ,School Dropout to Comedian Of The Year ,Trevor Noah,Dave Chappelle I🍿& 🧀",244000.0,1 year 
"EPISODE 493I Jackie Phamotse, Minnie Dlamini, Heritage Day, Tim Ballard, Sizokthola, Russel Brand",489000.0,1 year 
DJ STOPPER on DBN GOGO | Groove Culture | New Whatsapp Features | One Must Go 💈SPREADING HUMOURS,157000.0,1 year 
Kaizer Chiefs AmbitionsI Supersport United HuntingI Sundowns Dominance IAmazulu Revival ONSIDE ZA ⚽️,10000.0,1 year 
"EPISODE 492I AZANA & MASHUDU on Mina Nawe Stream,Sun El,Soa Matrix,Your Love,Heartbreak, Kelvin Momo",361000.0,1 year 
"GRIFF’s Hilarious Journey from USA to Africa ,Comedy Central Africa, Morse Code, Monopoly I🍿 & 🧀",155000.0,1 year 
The Ultimate Showdown: Dineo Season Finale,37000.0,1 year 
"EPISODE 491I Mangosuthu Buthelezi ,MacGs Cape Town Escapades, Rosie Motene Sues Us ,Zola 7 Scammers",508000.0,1 year 
Japan Trip | Cape Town | SASMA AWARDS | Industry Misleads | Call a Friend💈SPREADING HUMOURS,251000.0,1 year 
Springbok Predictions I Bafana Bafana Resurrection I UEFA and CAF Champions League Back I ONSIDE ⚽️,10000.0,1 year 
"EPISODE 490 I ACE MAGASHULE on New Party, ANC , Jacob Zuma, Cyril Ramapbosa, Free State, Suspension",552000.0,1 year 
Women Get Turned On By G*y P*rn #podcastwithmacg #shorts,7500.0,1 year 
