title,views,posted
"""NUMEROLOGY IS A DIRECT SCIENCE."" LESEGO MODISE",1700.0,6 months 
CORPERATE IN SOUTH AFRICA IS NOT HELD ACCOUNTABLE.,2700.0,7 months 
"The Penuel Show In Conversation with Lesego Modise, Bantu, Numerology, Tribal Media House, Botswana",48000.0,7 months 
"""EVERY FAMILY MUST HAVE A SIDE-HUSTLE."" CLIFFTON MMAKO",1500.0,7 months 
"""THE DEMAND IS BIG FOR SCHOOL WEAR."" CLIFFTON MMAKO",892.0,7 months 
"""I SELL THE ROLLS-ROYCE OF A SHOE."" CLIFFTON MMAKO",1700.0,7 months 
"""WE GOT A LOT OF TRIBALISM IN SOUTH AFRICA."" PENUEL THE BLACK PEN",29000.0,7 months 
"The Penuel Show In Conversation with Cliffton Mmako, The School-wear Business, Taiwan, Property",37000.0,7 months 
"""WE NEED TO DECOLONISE ACCURACY."" DR SECHABA MAAPE",1800.0,7 months 
"""WE NEED TO ESSENTIALISE AFRICAN ART."" - DR SECHABA MAAPE",923.0,7 months 
"""STRATEGY IS THE MOST POWERFUL TOOL."" - DR SECHABA MAAPE",8200.0,7 months 
"""ARTCHITECTURE IS THE HIGHEST FORM OF ART."" DR SECHABA MAAPE",1000.0,7 months 
"The Penuel Show In Conversation with Dr Sechaba Maape, Lesley Lokko, Biennale, African Architecture",31000.0,7 months 
"Penuel The Black Pen | ANC, NHI, Loadshedding, BEE, EFF, Youth League",6700.0,7 months 
"Penuel The Black Pen | Politics, Raymond Ackernman, Patrice Motsepe, ANC, TAX, Education.",6300.0,7 months 
"Penuel The Black Pen | 2024 Election Day, Independent Parties, 52 Political Parties, ANC, DA, EFF",3600.0,7 months 
"Penuel The Black Pen | Ramaphosa, Social Grants, High unemployment rate,Codesa 2.0, Election Day",5900.0,7 months 
"The Penuel Show | 2024 Elections, Loadshedding, Health Care, ANC, State Of The Economy, Crime",2300.0,7 months 
The Penuel Show | An Overview of The 2024 Elections in South Africa,52000.0,7 months 
"""NATIONAL COVERNMENT NEEDS TO TAKE CARE OF THE JUSTICE SECTOR."" - LAUREN BERNARDO",884.0,7 months 
"""OHM WE WANT TO CHANGE HOW GOVERNMENT WORKS."" - LAUREN BERNARDO",1700.0,7 months 
"""THERE'S NO EXIT IN THE FINANCIAL SYSTEM"" - LAUREN BERNARDO",2100.0,7 months 
"""OUR EDUCATION SYSTEM HAS DESTROYED GENERATIONS."" - LAUREN BERNARDO",6400.0,7 months 
"The Penuel Show In Conversation with Lauren Bernardo, Organic Humanity Movement, 2024 Elections",25000.0,8 months 
"""WE ARE NOW IMPORTING TOOTH PICKS."" - SOLLY MSIMANGA",5200.0,8 months 
ANC ONLY GIVE OUT WORK FOR A COMRADE TO BENEFIT,2200.0,8 months 
"""DEALING WITH POLITICAL CORRUPTION."" SOLLY MSIMANGA",2000.0,8 months 
"""WHY POLITICAL LEADERS LEAVE THE DA PARTY?"" - PENUEL THE BLACK PEN",13000.0,8 months 
"The Penuel Show In Conversation with Solly Msimanga, Mayor of Tshwane, Hammanskraal Water Issue",24000.0,8 months 
THE IMPORTANCE OF MILITARY,10000.0,8 months 
I FEEL PITY FOR THE NEW SOUTH AFRICAN LEADERSHIP.,49000.0,8 months 
THESE SO-CALLED BILLIONAIRES HAVE USED MONEY FROM THE UIF.,37000.0,8 months 
WINNIE MANDELA SUGGESTED WE BECOME MANDELA'S SECURITY.,19000.0,8 months 
WHY I WAS EXPELLED FROM THE THE ANC?,122000.0,8 months 
"The Penuel Show In Conversation with General Bantu Holomisa, The Transkei Coup, Nelson Mandela, UDM",147000.0,8 months 
"THE ZUMA FACTOR SWIFTLY SPREAD THROUGHOUT KWAZULU-NATAL."" - MKHULEKO HLENGWA",12000.0,8 months 
"""NELSON MANDELA WAS LABELLED A SELL-OUT."" - PENUEL THE BLACK PEN",7200.0,8 months 
IFP AND ANC VIOLENT HISTORY,3300.0,8 months 
"Penuel The Black Pen In Conversation Mkhuleko Hlengwa,Prince Mangosuthu Buthelezi, ANC, IFP, EFF, DA",35000.0,8 months 
"""DO WHITE PEOPLE SUFFER FROM WHITENESS? - PENUEL THE BLACK PEN",7200.0,8 months 
"""DO YOU NEED TO BE AN ANC MEMBER TO SERVE IN THE BUREAUCRACY?"" PENUEL THE BLACK PEN",1900.0,8 months 
"""BUILD ONE SOUTH AFRICA."" - AYANDA ALLIE",1300.0,8 months 
"""MBALULA'S ABILITY TO GET THE PEOPLE TO VOTE."" - AYANDA ALLIE",15000.0,8 months 
"The Penuel Show In Conversation with Ayanda Allie, NGO, BOSA, Mbalula, Politicians vs Bureaucrats",63000.0,8 months 
WE HAVE LITTLE APPETITE TO HANDLE COMPLEXITY,2400.0,9 months 
THE TRUE WEALTH OF AFRICA IS NOT IN THE MINERALS,13000.0,9 months 
THE ANC HAS GOVERNED WELL,3800.0,9 months 
IS THE IFP DYING?,4100.0,9 months 
"The Penuel Show In Conversation with Dr Ongama Mtimka, National Elections 2024, ANC Going Under 50%",55000.0,9 months 
THE DANGER OF TOO MUCH KNOWLEDGE,44000.0,9 months 
"A PERSON CAN NEVER BE A BRAND, YOU ONLY BRAND YOUR WORK.",4700.0,9 months 
"""FORMULATE NEW TOOLS AS AN ARTIST"" - MBUSO KHOZA",2100.0,9 months 
THE DEATH OF KING SHAKA ENDED THE ZULU NATION,68000.0,9 months 
THE IMPORTANCE OF THE USAGE OF LANGUAGE IN SONGS,4400.0,9 months 
KING SHAKA USED A SPEAR AND BLOOD TO BUILD THE ZULU NATION,156000.0,9 months 
I DID THE FAMOUS SHAKA ILEMBE SONG,13000.0,9 months 
"The Penuel Show In Conversation with Mbuso Khoza, uMkhokha, Shaka iLembe, Shembe Church, Homeless",535000.0,9 months 
"The Penuel Show In Conversation with Ernst Van Zyl, Construction Mafia, EFF, Julius Malema",3300.0,9 months 
"The Penuel Show In Conversation with Ernst Van Zyl, AfriForum, Hate Speech, Murder, Farming",3300.0,9 months 
"The Penuel Show In Conversation with Ernst Van Zyl, bill of rights, white monopoly companies",1400.0,9 months 
"The Penuel Show In Conversation with Ernst Van Zyl, 2024 Elections, Community Work, 1994 Elections",1500.0,9 months 
"The Penuel Show In Conversation with Ernst Van Zyl, Farm M*rders, The Myth of White G3nocide",58000.0,9 months 
ABSENT BLACK FATHERS,4400.0,9 months 
"The Penuel Show In Conversation with Dr Baba Buntu,Black History, Governance, Black Family",1700.0,9 months 
OUR HOME AFFAIRS IS BROKEN,1500.0,9 months 
"The Penuel Show In Conversation with Dr Baba Buntu, Shabaka, Kandake, Pan Africanism",43000.0,9 months 
NELSON MANDELA WAS LEGENDARY,2200.0,9 months 
YOU CANT CHANGE HISTORY BUT YOU CAN TRY AND UNDERSTAND IT,1800.0,9 months 
"The Penuel Show In Conversation with Reverend Kenneth Meshoe, Cyril Ramaphosa, Julius Malema,",3000.0,9 months 
"The Penuel Show In Conversation with Mnr CAREL BOSHOFF, British Colonialism, Anglo Boer war",3600.0,9 months 
"The Penuel Show In Conversation with Mnr Carel Boshoff, Founder of Orania, Own Bank and Currency",68000.0,10 months 
"The Penuel Show In Conversation with Reverend Kenneth Meshoe, 2020 Lockdown, ACDP, Bill Gates",1800.0,10 months 
"The Penuel Show In Conversation with Reverend Kenneth Meshoe, Christian State, ACDP, 2024 Elections",53000.0,10 months 
"The Penuel Show In Conversation with Joost Strydom, Apartheid, Orania, Hendrik Verwoerd",2300.0,10 months 
"The Penuel Show In Conversation with Joost Strydom, Cape Independence, Afrikaans Freedom, Orania",6900.0,10 months 
"The Penuel Show In Conversation with Joost Strydom, Orania, Afrikaans, Apartheid, White Labour",10000.0,10 months 
"The Penuel Show In Conversation with Joost Strydom, The Great Trek, Self Doen, Off-grid Energy",273000.0,10 months 
"The Penuel Show In Conversation with Rutendo Matinyarare, BEE, Corrupted ANC, Political Elites",3600.0,10 months 
"Penuel The Black Pen In Conversation with Rutendo Matinyarare, Cyril Ramaphosa, Apartheid System",1900.0,10 months 
"Penuel The Black Pen In Conversation with Rutendo Matinyarare, Zimbabwe, Robert Mugabe, ANC",8500.0,10 months 
"Penuel The Black Pen In Conversation with Rutendo Matinyarare, ANC, EFF, DA, Eskom Deals",6000.0,10 months 
"The Penuel Show In Conversation with Rutendo Matinyarare, SA Politics, Cape Independence, ANC, EFF",113000.0,10 months 
I VOTED FOR THE EFF,11000.0,10 months 
"2019 NATIONAL ELECTIONS HAD 17,4 MILLON VOTES",1100.0,10 months 
"The Penuel Show In Conversation with Tebogo Keebine, 2024 Elections, Malema, Ramaphosa, Jacob Zuma",33000.0,11 months 
"Penuel The Black Pen In Conversation with LeLo N, Property Auction, Repossessed Houses",1600.0,11 months 
"Penuel The Black Pen In Conversation with LeLo N, Property Banking, Investments, SA Homes Loans.",1700.0,11 months 
"Penuel The Black Pen In Conversation with LeLo N, Township Property, Rates and Taxes, Contracts",3100.0,11 months 
"Penuel The Black Pen In Conversation with Lelo N Property, Property Value, Home Owner",4000.0,11 months 
"The Penuel Show In Conversation with Lelo N, Property, Monetizing YouTube, Digital Marketing",50000.0,11 months 
"Penuel The Black Pen In Conversation with Herman Mashaba, Bafana Bafana, Apartheid, Walter Dube",1500.0,11 months 
"Penuel The Black Pen In Conversation with Herman Mashaba, DA, ANC, Helen Zille, Mmusi Maimane",5600.0,11 months 
"Penuel The Black Pen In Conversation with Herman Mashaba, Israel and Palestine, EFF Mayor, Action SA",7300.0,11 months 
"Penuel The Black Pen In Conversation with Herman Mashaba, Immigrants, Crime, Phalaphala, Economy",2600.0,11 months 
"The Penuel Show In Conversation with Herman Mashaba, Action SA, Ramaphosa, Apartheid, BRICS, DA",133000.0,11 months 
"Penuel The Black Pen In Conversation Penson Mlotshwa, Marriage, Modern Dating, Being a Deputy Mom.",70000.0,11 months 
"Penuel The Black Pen In Conversation Siyabulela Ngcangca, Dr. Sebi, Mini Habits, Zama Zama's",42000.0,11 months 
"Penuel The Black Pen In Conversation David Ansara, Free Market Foundation, Tax Avoidance, Offshore",54000.0,1 year 
"Penuel The Black Pen In Conversation Yaya Mavundla, Forgiveness, Transgender, Sex Work, Homeless",27000.0,1 year 
"Penuel The Black Pen In Conversation Ursula Mariani, Gender Equality, Italy, Malawi, Bi-Racial",85000.0,1 year 
"Penuel The Black Pen In Conversation Princess Mthombeni, Pelindaba, Coal Reserves, Renewable Energy",71000.0,1 year 
"Penuel The Black Pen In Conversation Tebogo Keebine, Cue, Sizwe Dube, Gomotso Morobe, Yenzi",44000.0,1 year 
"Penuel The Black Pen In Conversation Nhlanhla Lux, Family, Activism, Drug Dealers, SA Politics",177000.0,1 year 
"Penuel The Black Pen In Conversation Mpho Dagada, Futuristic Solutions, Crypto Currencies, Arise SA",291000.0,1 year 
"Penuel The Black Pen | In Conversation Joshua Maponga, African Solutions, Cyril Ramophosa, Fasting",632000.0,1 year 
"Penuel The Black Pen | In Conversation DJ Sbu, MoFaya, Bitcoin, Podcasters, Revolt, Music, Book",151000.0,1 year 
"Penuel The Black Pen In Conversation with Bongani Baloyi, Culture, uBuntu, ANC, PAC, DA, Helen Zille",45000.0,1 year 
"Penuel The Black Pen In Conversation With Grey Jabesi, Malawi, Cape Town, Bitcoin, Bill Gates, Tax",66000.0,1 year 
"Penuel The Black Pen In Conversation With Warrick ""Dj Warras"" Stock, Podcast, Gayton Mckenzie, NGO's",84000.0,1 year 
"Penuel The Black Pen In Conversation with Itumeleng Sekhu-Pedi, Family, HOPE School, UJ, Marriage",19000.0,1 year 
"Penuel The Black Pen In Conversation with Melody Miya, KZN, JHB, Radio, TV, Township, CSI",33000.0,1 year 
"Penuel The Black Pen In Conversation with Rutendo Matinyarare, ANC, EFF, DA, VBS Bank, 2024 Election",180000.0,1 year 
"Penuel The Black Pen In Conversation with Olwethu ""Ms Party"" Mlotshwa, UJ, LGBTQIAP+, EFF, TV",31000.0,1 year 
"Penuel The Black Pen In Conversation with Buntu ""Slim"" Mawisa, Cape Town, Gambling, Joburg, Music",41000.0,1 year 
MENTORSHIP,2600.0,1 year 
"Penuel The Black Pen In Conversation with Sifiso Madondo, Mentorship, Eskom, Europe, Tembisa, Ubuntu",52000.0,1 year 
SOCIAL MEDIA VS TRADITIONAL MEDIA,2800.0,1 year 
"Penuel The Black Pen In Conversation with Zimasa ""Mooshtaffa"" Vabaza, BRICS, Russia, China, ANC",122000.0,1 year 
I FEEL FREE,2500.0,1 year 
Dignity was stripped away from people under apartheid,3900.0,1 year 
Do you believe in Democracy,1900.0,1 year 
LET'S REVOLUTIONIZE EDUCATION AND BUILD A COUNTRY THAT WORKS.,2300.0,1 year 
IT WAS CALCULATED MOVE TO WALK ME OUT,2500.0,1 year 
"Penuel The Black Pen In Conversation with Mmusi Maimane, BOSA, DA, Elections, BRICS, Action SA, SADC",226000.0,1 year 
"Penuel The Black Pen In Conversation with Tebogo Keebine, MacG, Politics, America, Russia, Eskom",52000.0,1 year 
"Penuel The Black Pen In Conversation with Dr Bonke Sumbulu, Medical School, Parents, Doctors, UCT",43000.0,1 year 
NOT EVERYTHING UNDER APARTHEID WAS BAD,8600.0,1 year 
"Penuel The Black Pen In Conversation with Ike Khumalo, Legal System, Jacob Zuma, Russia, Malema",264000.0,1 year 
"Penuel The Black Pen In Conversation with Bobby Petkov, Bulgaria, Mit Mak Masterclass, Cars, Europe",47000.0,1 year 
I'M NOT OVERNIGHT SUCCESS,4100.0,1 year 
"Penuel The Black Pen In Conversation with Talifhani Banks, Pick n Pay, BRICS, Spaza Eats, Education",76000.0,1 year 
"Penuel The Black Pen In Conversation with Vuyo Zungula, Politics, Churches, ANC, EFF, ATM",56000.0,1 year 
"Penuel The Black Pen In Conversation with Nkululeko Nkewu, Elon Musk, Emtee, Nkululeko n Cultr",64000.0,1 year 
"Penuel The Black Pen In Conversation with Bianca Coster, Mental Health, Twitter, Therapy, Marriage",63000.0,1 year 
"Penuel The Black Pen In Conversation With Sandile Shezi, Forex, Tenders, GFI, Drop Out, Stock Market",291000.0,1 year 
"Penuel The Black Pen In Conversation With Warrick ""Dj Warras"" Stock, Yfm, Trevor Noah, Burna Boy",220000.0,1 year 
"Penuel The Black Pen In Conversation With Gayton Mckenzie, Orania, PA, Death Penalty, Eskom, DA",363000.0,1 year 
"Penuel The Black Pen In Conversation With Andiswa Gebashe, Sign Language, Father, ANC, SABC",15000.0,1 year 
"Penuel The Black Pen In Conversation With Ernst Van Zyl, AfriForum, Fikile Mbalula, ANC, Afrikaans",249000.0,1 year 
"Penuel The Black Pen | In Conversation With Penson Mlotshwa, Erick Thomas, Andrew Tate, Adolf Hitler",55000.0,1 year 
"Penuel The Black Pen | In Conversation With Miles Kubheka, SA Harvest, Microsoft, Gcwalisa, Soweto",38000.0,1 year 
"Penuel The Black Pen | In Conversation With B.A Pusha, Vaal, High School, Forex, Hustlers Corner",41000.0,1 year 
"Penuel The Black Pen | In Conversation With Winston Innes, Duduzane Zuma, Boxing, Oil Industry, AKA",115000.0,1 year 
THE PENUEL SHOW WITH ZIMASA VABAZA EPISODE 38 REEL WED 003,2200.0,1 year 
"Penuel The Black Pen | In Conversation With Zimasa Vabaza, Family, Dale College, Mandela, YFM, SAB.",86000.0,1 year 
"Penuel The Black Pen | In Conversation With Xoli Mfeka, Parents, Pornography, Onlyfans, Boyfriend",547000.0,1 year 
"Penuel The Black Pen | In Conversation With Siyabulela Ngcangca, Mining Process, Zama Zama, Eskom",58000.0,1 year 
"Penuel The Black Pen | In Conversation With Duduzane Zuma, Jacob Zuma, Rob Hersov, Presidency, ANC",425000.0,1 year 
"Penuel The Black Pen | In Conversation With Mandisa Mashego, UNISA, ANC, IEC, APARTHEID, SLAVE TRADE",77000.0,1 year 
"Penuel The Black Pen In Conversation Sizwe Dube, Marriage, Family, High School, Tribal Media House",30000.0,1 year 
"Scale is a science, not art.",18000.0,1 year 
"Penuel The Black Pen In Conversation Vusi Thembekwayo, Entrepreneur, Global Speaker, Apartheid",1300000.0,1 year 
"Penuel The Black Pen In Conversation Ntsiki Mazwai, Spirituality, Thandiswa Mazwai, Music, Brothers",53000.0,1 year 
"Penuel The Black Pen In Conversation Miranda Ntshangase, Father, Starquality Management, Zinzi Zungu",50000.0,1 year 
"Penuel The Black Pen In Conversation Nota Baloyi, Chris Hani, ANC, Shimza, Cyril Ramophosa, Nazis",90000.0,1 year 
"Penuel The Black Pen In Conversation Sbahle Sithole, Polygamy, Valentine, Smais Bricks, Influencer",105000.0,1 year 
"Penuel The Black Pen In Conversation Rutendo Matinyarare, ANC, Mass Uprising, Cyril Ramophosa",315000.0,1 year 
"Penuel The Black Pen In Conversation Gerald Mwandiambira, Twitter, Zimbabwe, Wealth, UK, Finance's",156000.0,1 year 
"Penuel The Black Pen In Conversation Dr. Sizwe Mpofu-Walsh, Dali Mpofu, AKA, Jacob Zuma, Oxford, UCT",78000.0,1 year 
"Penuel The Black Pen In Conversation Kagiso Sebediela, Marriage, Parenthood, Fatherhood, Restaurant",22000.0,2 years 
"Penuel The Black Pen In Conversation Nonhlanhla Manganyi, Food Industry, Black Tax, Youth Employment",23000.0,2 years 
"Penuel The Black Pen In Conversation Blessing Cele, Radio, Rhodes, Losing weight, Zulu Nation",45000.0,2 years 
"Penuel The Black Pen In Conversation Sifiso Madondo, Taxi Business, Politics, Construction, Tembisa",86000.0,2 years 
"Penuel The Black Pen | In Conversation Eusebius McKaiser, Rhodes, Masculinity, Cyril Ramaphosa, Zuma",45000.0,2 years 
"Penuel The Black Pen | In Conversation Phesheya Duma, Varsity, Uber Business, Therapy, Divorce",134000.0,2 years 
"Penuel The Black Pen In Conversation Rutendo Matinyarare ,Cyril Ramaphosa, Banking System, Grey list",203000.0,2 years 
"Penuel The Black Pen | In Conversation Rutendo Matinyarare , Jacob Zuma, Cyril Ramaphosa, Sanctions",170000.0,2 years 
"Penuel The Black Pen | In Conversation Penson Mlotshwa, Freedom Charter, Black Agenda, Elections",56000.0,2 years 
"Penuel The Black Pen | In Conversation Adv. Ike Khumalo , Operation Dudula, Apartheid, ANC, CODESA",213000.0,2 years 
"Penuel The Black Pen | In Conversation Bongani Chavalala, Parents, Comrade Marathon, PHD, Democracy",24000.0,2 years 
"Penuel The Black Pen | In Conversation Tebogo Keebine | Masculinity, Elites, Religions, OM Films",33000.0,2 years 
"Penuel The Black Pen In Conversation Luyanda Jafta, People's fund, Christianity, Atheism, Mushrooms",42000.0,2 years 
"Penuel The Black Pen | In Conversation Mayihlome Tshwete. | ANC, Chris Hani, Malusi Gigaba, Divorce",70000.0,2 years 
"Penuel The Black Pen | In Conversation Siyabulela Ngcangca | Mining, Emtee, Zahara, Record Labels",42000.0,2 years 
"Penuel The Black Pen | In Conversation DJ Sbu, MoFaya, Mark Zuckerberg, Metro FM, YFM, Kanye West",110000.0,2 years 
"Penuel The Black Pen | In Conversation Nkululeko Nkewu, Nota, Ntsiki Mazwai, Dj Sbu, MacG, iDiskiTV",85000.0,2 years 
"Penuel The Black Pen | In Conversation Rutendo Matinyarare, Pan Africanism, Colonialism, Slavery",301000.0,2 years 
"Penuel The Black Pen | In Conversation Rob Hersov, Anglovaal, Warren Buffett, Airline, Mining, ANC",277000.0,2 years 
"Penuel The Black Pen | In Conversation Nota Baloyi, My Wife, Kwesta, Cassper Nyovest, Sol Phenduka",112000.0,2 years 
"Penuel The Black Pen | In Conversation Kholofelo Maponya, PIC Funding, 2UFoods, Black Empowerment",85000.0,2 years 
"Penuel The Black Pen In Conversation Nhlanhla Lux, Soweto Parliament, Afriforum, Illegal foreigners",59000.0,2 years 
"Penuel The Black Pen | In Conversation Nhlanhla Lux , Dr Richard Maponya, Malema, Operation Dudula",164000.0,2 years 
"Penuel The Black Pen | In Conversation with Mandisa Mashego, Economic Plan, Apartheid | PART 2 of 2",21000.0,2 years 
"Penuel The Black Pen | In Conversation With Mandisa Mashego, Feminism, Black Women | PART 1 of 2",62000.0,2 years 
"Penuel The Black Pen | In Conversation With Penson Mlotshwa, Race, Masculinity, Femininity, Politics",79000.0,2 years 
